restaurant_name,city,location,cuisine,cost_for_two,rating,restaurant_url,region
Wild Garden Cafe,Chennai,"Royapettah, Chennai",Multicuisine,₹1200,4.3,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/wild-garden-cafe-royapettah-chennai-705902,South India
Campari The Bar,Chennai,"hotel Chennai Le Palace, Chennai","Cocktail Menu, Finger Food",₹1200,4.5,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/campari-bar-porur-605151?deal_types[]=postpaid,South India
Junior kuppanna,Chennai,"Nexus Vijaya Mall, Vadapalani",South Indian,₹800,4.2,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/junior-kuppanna-nexus-vijaya-mall-vadapalani-696424?deal_types[]=postpaid,South India
Spice It,Chennai,"ibis Chennai City Centre, Chennai",Multicuisine,₹1600,2.9,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/spice-it-ibis-chennai-city-centre-chennai-688796?deal_types[]=postpaid,South India
Spectra,Chennai,"The Leela Palace, Chennai",Multicuisine,₹3000,4.5,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/spectra-the-leela-palace-adyar-611925?deal_types[]=postpaid,South India
10 Downing Street,Chennai,"T. Nagar, Chennai",Multicuisine,₹1000,4.4,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/10-downing-street-t-nagar-chennai-613818?deal_types[]=postpaid,South India
Umber Coffee,Chennai,"Egmore, Chennai",Cafe,₹600,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/umber-coffee-egmore-chennai-701470,South India
The Herbed Olive,Chennai,"Kilpauk, Chennai",Fast Food,₹600,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/the-herbed-olive-kilpauk-chennai-702705?deal_types[]=postpaid,South India
Food Exchange,Chennai,Novotel Chennai Chamiers Road,Multicuisine,₹1200,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/food-exchange-novotel-chennai-chamiers-road-669730?deal_types[]=postpaid,South India
C Salt,Chennai,Sheraton Grand Chennai Resort & Spa,South Indian,₹3000,4.6,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/c-salt-sheraton-grand-chennai-resort-spa-673136?deal_types[]=postpaid,South India
Royal Indianaa,Chennai,"The Accord Metropolitan, Chennai",Indian,₹3200,4.4,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/royal-indianaa-the-accord-metropolitan-t-nagar-612411?deal_types[]=postpaid,South India
Kailash Parbat,Chennai,"Adyar, Chennai",Multicuisine,₹700,4.7,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/kailash-parbat-adyar-chennai-699320,South India
Lava Bar,Chennai,"Metro Grand Hotel, Chennai","South Indian, Chinese",₹1200,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/lava-bar-at-metro-grand-hotel-arumbakkam-chennai-637885?deal_types[]=postpaid,South India
Bazaar,Chennai,Grand by GRT,Multicuisine,₹2000,4.4,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/bazaar-all-day-diner-t-nagar-chennai-644583?deal_types[]=postpaid,South India
J. Hind,Chennai,Grand by GRT,"Modern Indian, North Indian",₹2500,4.5,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/j-hind-grt-grand-t-nagar-648567?deal_types[]=postpaid,South India
Puran Da Dhaba,Chennai,"The Pride Hotel, Chennai",North Indian,₹1300,5.0,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/puran-da-dhaba-the-pride-hotel-the-pride-hotel-kilpauk-611662?deal_types[]=postpaid,South India
The Wharf 2.0,Chennai,Radisson Blu Resort Temple Bay Mamallapuram,Seafood,₹2600,4.2,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/the-wharf-radisson-blu-templebay-radisson-blu-resort-temple-bay-mamallapuram-kanchipuram-district-612190?deal_types[]=postpaid,South India
Paprika Cafe,Chennai,"Courtyard by Marriott, Chennai",Multicuisine,₹2500,3.8,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/paprika-cafe-courtyard-by-marriott-teynampet-612356?deal_types[]=postpaid,South India
Mercato At Pullman Chennai Anna Salai By ACCOR,Chennai,"Pullman Chennai Anna Salai Hotel, Chennai",Multicuisine,₹2000,4.5,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/mercato-at-pullman-chennai-anna-salai-by-accor-pullman-chennai-anna-salai-hotel-chennai-701795?deal_types[]=postpaid,South India
The Big Barbeque,Chennai,"Saidapet, Chennai",Multicuisine,₹1500,3.5,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/the-big-barbeque-saidapet-chennai-685221?deal_types[]=postpaid,South India
The Old Potion House,Chennai,"Adyar, Chennai",Multicuisine,₹900,4.3,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/the-old-potion-house-adyar-chennai-700890?deal_types[]=postpaid,South India
Pulusu Ruchulu,Chennai,"Anna Nagar East, Chennai",Multicuisine,₹750,4.3,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/pulusu-ruchulu-anna-nagar-east-chennai-690800?deal_types[]=postpaid,South India
Yazhee World,Chennai,"Porur, Chennai","Indian, Biryani",₹800,4.2,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/avatar-porur-chennai-662539?deal_types[]=postpaid,South India
Macaw by Stories,Chennai,"Sholinganallur, Chennai",Multicuisine,₹1000,4.8,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/macaw-by-stories-sholinganallur-chennai-697870?deal_types[]=postpaid,South India
Thirupathi Bhimas,Chennai,"Anna Salai, Chennai",Multicuisine,₹500,5.0,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/thirupathi-bhimas-anna-salai-chennai-705084,South India
The Right Place,Chennai,"The Residency, Chennai",Italian,₹2000,4.8,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/the-right-place-the-residency-the-residency-t-nagar-612176?deal_types[]=postpaid,South India
Ministry Of Drinks (MOD),Chennai,"Nandanam, Chennai","Finger Food, Cocktail Menu",₹1230,4.3,https://www.eazydiner.comhttps://www.eazydiner.com/chennai/ministry-of-drinks-mod-nandanam-chennai-669892?deal_types[]=postpaid,South India
Exotica,Hyderabad,"Banjara Hills, Hyderabad",Multicuisine,₹1500,4.3,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/exotica-banjara-hills-hyderabad-648799?deal_types[]=postpaid,South India
The Bun-Wigi,Hyderabad,"Banjara Hills, Hyderabad","European, Pan Asian, Continental",₹800,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/the-bun-wigi-banjara-hills-hyderabad-711010?deal_types[]=postpaid,South India
Fuel Cafe,Hyderabad,"Banjara Hills, Hyderabad",Cafe,₹800,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/fuel-cafe-banjara-hills-hyderabad-684079?deal_types[]=postpaid,South India
7 Sisters,Hyderabad,"Banjara Hills, Hyderabad",North Eastern,₹700,4.4,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/7-sisters-banjara-hills-hyderabad-683442?deal_types[]=postpaid,South India
Habitat Cafe,Hyderabad,"Banjara Hills, Hyderabad",Multicuisine,₹1200,4.7,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/habitat-cafe-banjara-hills-hyderabad-701799?deal_types[]=postpaid,South India
Vasaara,Hyderabad,"Banjara Hills, Hyderabad","South Indian, European",₹1000,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/vasaara-banjara-hills-hyderabad-705214?deal_types[]=postpaid,South India
A'La Liberty,Hyderabad,"Banjara Hills, Hyderabad","Indian, European",₹1300,4.3,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/ala-liberty-banjara-hills-hyderabad-648925?deal_types[]=postpaid,South India
Hummus House,Hyderabad,"Road No. 12, Banjara Hills, Hyderabad",Mediterranean,₹1100,4.8,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/hummus-house-road-no-12-banjara-hills-hyderabad-701429?deal_types[]=postpaid,South India
Bar 41,Hyderabad,"Radisson Blu Plaza Hotel, Hyderabad","Finger Food, Cocktail Menu",₹2000,4.5,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/bar-41-radisson-blu-plaza-hotel-radisson-blu-plaza-hotel-649017?deal_types[]=postpaid,South India
Mazuri Cafe,Hyderabad,"Banjara Hills, Hyderabad","Multicuisine, European",₹1000,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/mazuri-cafe-banjara-hills-hyderabad-703716?deal_types[]=postpaid,South India
Hibacci,Hyderabad,"Banjara Hills, Hyderabad",Multicuisine,₹1250,4.4,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/hibacci-banjara-hills-hyderabad-685149?deal_types[]=postpaid,South India
Chill and Terrace,Hyderabad,"Radisson Blu Plaza Hotel, Hyderabad","European, Indian",₹1500,3.9,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/chill-restaurant-and-terrace-radisson-blu-plaza-hotel-radisson-blu-plaza-hotel-649016?deal_types[]=postpaid,South India
Ohri's Eatmor,Hyderabad,"Banjara Hills, Hyderabad",Multicuisine,₹1200,3.8,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/ohris-eatmor-banjara-hills-hyderabad-666275?deal_types[]=postpaid,South India
Imli Sarai,Hyderabad,"Banjara Hills, Hyderabad",European,₹1800,3.0,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/imli-sarai-banjara-hills-hyderabad-693597?deal_types[]=postpaid,South India
Holy Basil,Hyderabad,"Radisson Blu Plaza Hotel, Hyderabad",Pan Asian,₹1200,4.5,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/holy-basil-banjara-hills-hyderabad-649735?deal_types[]=postpaid,South India
Namchi - Fusion Of Taste Buds,Hyderabad,"Banjara Hills, Hyderabad",Indian,₹1000,4.4,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/namchi-fusion-of-taste-buds-banjara-hills-hyderabad-693532?deal_types[]=postpaid,South India
Masala Republic by Dadu's,Hyderabad,"Banjara Hills, Hyderabad",Multicuisine,₹1100,4.4,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/masala-republic-banjara-hills-hyderabad-688088?deal_types[]=postpaid,South India
La Pino'z Pizza,Hyderabad,"Road No. 12, Banjara Hills, Hyderabad","Italian, Pizza",₹400,5.0,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/la-pinoz-pizza-banjara-hills-hyderabad-665711?deal_types[]=postpaid,South India
Lemerian Workin Cafe,Hyderabad,"Road No. 12, Banjara Hills, Hyderabad",Multicuisine,₹800,5.0,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/lemerian-workin-cafe-road-no-12-banjara-hills-hyderabad-693698?deal_types[]=postpaid,South India
Pakka Local,Hyderabad,"Road No. 7, Banjara Hills, Hyderabad",Multicuisine,₹1200,4.3,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/pakka-local-banjara-hills-hyderabad-674001,South India
Bourbon & Breeze,Hyderabad,"Banjara Hills, Hyderabad",Multicuisine,₹1500,4.1,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/bourbon-breeze-banjara-hills-hyderabad-701573?deal_types[]=postpaid,South India
Chef Inam's Steak House,Hyderabad,"Banjara Hills, Hyderabad","Barbeque, American",₹1800,5.0,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/chef-inam-s-steak-house-banjara-hills-hyderabad-649121?deal_types[]=postpaid,South India
Kasuall,Hyderabad,"Somajiguda, Hyderabad",Multicuisine,₹1200,3.5,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/kasuall-somajiguda-hyderabad-691567?deal_types[]=postpaid,South India
By The Bay,Hyderabad,"Necklace Road, Hyderabad","Cocktail Menu, Multicuisine",₹1200,4.2,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/by-the-bay-necklace-road-hyderabad-673017?deal_types[]=postpaid,South India
The Octagon Cafe,Hyderabad,"Banjara Hills, Hyderabad",European,₹1600,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/the-octagon-cafe-banjara-hills-hyderabad-700063?deal_types[]=postpaid,South India
Flurys,Hyderabad,"Road No. 7, Banjara Hills, Hyderabad",Bakery,₹1000,5.0,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/flury-s-banjara-hills-hyderabad-649098,South India
Rasa by Ashoka,Hyderabad,"Best Western Ashoka, Hyderabad",Indian,₹1500,4.6,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/rasa-best-western-ashoka-682602?deal_types[]=postpaid,South India
Alfi's Kitchen,Hyderabad,"Banjara Hills, Hyderabad",Bakery,₹300,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/alfis-kitchen-banjara-hills-hyderabad-696221,South India
Ice N Spice,Hyderabad,Hotel Inner Circle,"South Indian, North Indian",₹750,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/ice-n-spice-hotel-inner-circle-hotel-inner-circle-648864?deal_types[]=postpaid,South India
Aqua,Hyderabad,"The Park, Hyderabad","Finger Food, Cocktail Menu",₹2500,4.4,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/aqua-the-park-the-park-648999?deal_types[]=postpaid,South India
ZYTHUM Brewing Co.,Hyderabad,"Jubilee Hills, Hyderabad",Multicuisine,₹2500,4.5,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/zythum-brewing-co-jubilee-hills-hyderabad-691590?deal_types[]=postpaid,South India
Cayenne,Hyderabad,Mercure Hyderabad KCP,Multicuisine,₹2000,4.3,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/cayenne-mercure-hyderabad-kcp-mercure-hyderabad-kcp-649652?deal_types[]=postpaid,South India
Harry's The Pub,Hyderabad,"Aditya Park, Hyderabad","Cocktail Menu, Finger Food",₹1400,4.8,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/harrys-the-pub-aditya-park-hyderabad-648990?deal_types[]=postpaid,South India
Amyra Cafe & Kitchen,Hyderabad,"Banjara Hills, Hyderabad",North Indian,₹700,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/amyra-cafe-kitchen-banjara-hills-hyderabad-709392?deal_types[]=postpaid,South India
Hydrate The Bar,Hyderabad,"Hampshire Plaza Hotel, Hyderabad","Finger Food, Cocktail Menu",₹1100,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/hydrate-the-bar-hampshire-plaza-hotel-hyderabad-674106?deal_types[]=postpaid,South India
Ohri's Cake Nation,Hyderabad,"Banjara Hills, Hyderabad",Bakery,₹800,1.0,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/ohris-cake-nation-banjara-hills-hyderabad-685020,South India
The Waterfront Bar & Grill,Hyderabad,"Necklace Road, Hyderabad","Indian, Chinese",₹1200,3.5,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/the-waterfront-bar-grill-necklace-road-hyderabad-648802?deal_types[]=postpaid,South India
Rika,Hyderabad,"Park Hyatt, Hyderabad","Asian, Japanese",₹3000,4.4,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/rika-park-hyatt-657236?deal_types[]=postpaid,South India
Promenade,Hyderabad,"Aditya Park, Hyderabad",Multicuisine,₹1000,4.1,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/promenade-aditya-park-673393?deal_types[]=postpaid,South India
Sam's Pizza,Hyderabad,"Jubilee Hills, Hyderabad","Pizza, Italian",₹700,5.0,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/sams-pizza-jubilee-hills-hyderabad-706787?deal_types[]=postpaid,South India
Blu Café Lounge,Hyderabad,"Radisson Blu Plaza Hotel, Hyderabad","Bakery, Cafe",₹900,4.3,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/the-blu-cafe-radisson-blu-plaza-hotel-673558,South India
Hard Rock Cafe,Hyderabad,"GVK One Mall, Banjara Hills",Multicuisine,₹1800,4.2,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/hard-rock-cafe-gvk-one-mall-banjara-hills-648829?deal_types[]=postpaid,South India
Verandah,Hyderabad,"The Park, Hyderabad",Multicuisine,₹2500,4.5,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/verandah-the-park-the-park-648869?deal_types[]=postpaid,South India
Once Upon A Time,Hyderabad,Hotel GreenPark,Indian,₹2000,4.4,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/once-upon-a-time-hotel-greenpark-hotel-greenpark-648862?deal_types[]=postpaid,South India
Zouq,Hyderabad,"Road No. 2, Banjara Hills, Hyderabad",Turkish,₹600,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/zouq-srinagar-colony-hyderabad-673868?deal_types[]=postpaid,South India
Wow! China Bistro,Hyderabad,"Banjara Hills, Hyderabad",Chinese,₹600,1.0,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/wow-china-bistro-banjara-hills-hyderabad-686962,South India
Palace Heights,Hyderabad,"Road No. 12, Banjara Hills, Hyderabad",Multicuisine,₹1500,4.2,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/palace-heights-road-no-12-banjara-hills-hyderabad-697695?deal_types[]=postpaid,South India
Kuchipudi,Hyderabad,"Katriya Hotels, Hyderabad",South Indian,₹1000,3.8,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/kuchipudi-katriya-hotels-katriya-hotels-648897?deal_types[]=postpaid,South India
Mandi King Elite Arabian Restaurant,Hyderabad,"Tolichowki, Hyderabad",Arabian,₹1000,4.3,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/mandi-king-elite-arabian-restaurant-tolichowki-hyderabad-704030?deal_types[]=postpaid,South India
MoXa Kitchen,Hyderabad,"Jubilee Hills, Hyderabad",Multicuisine,₹1300,4.2,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/moxa-kitchen-jubilee-hills-hyderabad-662429?deal_types[]=postpaid,South India
Saffron Restaurant,Hyderabad,"Jubilee Hills, Hyderabad",North Indian,₹1200,3.6,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/saffron-restaurant-jubilee-hills-hyderabad-702740?deal_types[]=postpaid,South India
The Dining Room,Hyderabad,"Park Hyatt, Hyderabad","Desserts, Multicuisine, Continental",₹3500,4.1,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/the-dining-room-park-hyatt-park-hyatt-649007?deal_types[]=postpaid,South India
"Tre forni, Italian Restaurant & Bar",Hyderabad,"Park Hyatt, Hyderabad","Pizza, Italian",₹4000,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/tre-forni-park-hyatt-657226?deal_types[]=postpaid,South India
Urban Nemo Cafe In Garden,Hyderabad,"Jubilee Hills, Hyderabad",Multicuisine,₹800,4.8,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/urban-nemo-cafe-in-garden-jubilee-hills-hyderabad-698769?deal_types[]=postpaid,South India
Kismet,Hyderabad,"The Park, Hyderabad","Cocktail Menu, Finger Food",₹3000,2.6,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/kismet-the-park-the-park-648881?deal_types[]=postpaid,South India
AB's - Absolute Barbecues,Hyderabad,"Road No. 1, Banjara Hills, Hyderabad","Barbeque, Multicuisine",₹1850,4.5,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/ab-s-absolute-barbecues-banjara-hills-hyderabad-650644?deal_types[]=postpaid,South India
Bikanervala,Hyderabad,"Bikanervala Boutique, Hyderabad",Multicuisine,₹1200,4.7,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/bikanervala-banjara-hills-hyderabad-650795?deal_types[]=postpaid,South India
Seventh Heaven,Hyderabad,"Panjagutta, Hyderabad",Multicuisine,₹1500,4.4,https://www.eazydiner.comhttps://www.eazydiner.com/hyderabad/seventh-heaven-panjagutta-hyderabad-651799?deal_types[]=postpaid,South India
